"";"sp";"wc";"bc";"network.category";"landscape.category";"dispersal.category";"degree";"dispersal.distance";"presences"
"15797";"sp26";341,949783094442;1396484,02778794;"dd05";"sa01";"dk01";14;1,42745277155798;42
"15798";"sp27";485,141684609187;12248525,5902764;"dd05";"sa01";"dk01";15;2,4120883669888;58
"15799";"sp28";614,860707962671;2889252,75084793;"dd05";"sa01";"dk01";20;2,2558790927634;35
"15800";"sp29";129,454154188203;609385,138151472;"dd05";"sa01";"dk01";20;3,72886543450203;13
"15801";"sp30";463,396076450049;1575783,9249218;"dd05";"sa01";"dk01";14;1,67721765606961;45
"15802";"sp01";16,2416532839188;8,48274212065605e+21;"dd03";"sa03";"dk04";9;0,479588857415071;19
"15803";"sp02";709,392228653626;1,36604361110411e+24;"dd03";"sa03";"dk04";10;1,71813529357314;67
"15804";"sp04";165,704751115407;1,11484551235292e+24;"dd03";"sa03";"dk04";14;2,63245841849569;38
"15805";"sp05";25,9340714707522;1,84966794979113e+21;"dd03";"sa03";"dk04";9;1,76725988835096;10
"15806";"sp06";623,49666087107;4,99392026395672e+25;"dd03";"sa03";"dk04";11;6,94719850486686;72
"15807";"sp07";260,514585555783;1,80068050890482e+24;"dd03";"sa03";"dk04";8;0,438444516998758;58
"15808";"sp08";857,477732671843;2,58391863814565e+24;"dd03";"sa03";"dk04";13;1,99291628836317;71
"15809";"sp09";676,931534309327;1,32430951079788e+23;"dd03";"sa03";"dk04";12;1,23635961363713;69
"15810";"sp10";92,987488718982;1,23005712285104e+22;"dd03";"sa03";"dk04";9;1,04855085412661;20
"15811";"sp11";229,088673608647;2,61344172156589e+24;"dd03";"sa03";"dk04";13;0,663637589663267;48
"15812";"sp12";62,5329415219521;1,81973413594731e+21;"dd03";"sa03";"dk04";9;9,34837414268271;13
"15813";"sp13";10,9987660388595;8084699339517756416;"dd03";"sa03";"dk04";7;3,35161177802804;10
"15814";"sp14";525,102520248679;4,74360034903707e+25;"dd03";"sa03";"dk04";11;11,8431983484063;56
"15815";"sp15";85,6420161571676;5,950708240449e+20;"dd03";"sa03";"dk04";15;4,40271347242044;14
"15816";"sp16";324,38101773264;2,85018238942215e+24;"dd03";"sa03";"dk04";10;3,15037969985329;54
"15817";"sp17";25,7710002436242;6,90934864864342e+21;"dd03";"sa03";"dk04";7;0,0865724099179109;15
"15818";"sp18";49,9121737643687;4,91670905106889e+21;"dd03";"sa03";"dk04";11;5,81190561717917;11
"15819";"sp19";190,7790034735;5,09062082691626e+23;"dd03";"sa03";"dk04";9;2,33825919020894;32
"15820";"sp20";425,099856274563;9,27993485529429e+22;"dd03";"sa03";"dk04";10;0,239550976703564;57
"15821";"sp21";21,6556961472126;2,11496725200476e+21;"dd03";"sa03";"dk04";9;4,86564346132126;9
"15822";"sp22";642,625640064171;1,14902805786221e+24;"dd03";"sa03";"dk04";13;1,10500995938977;47
"15823";"sp23";87,6371057371705;3,3168742121286e+21;"dd03";"sa03";"dk04";12;4,93437627418976;12
"15824";"sp24";44,1288860477095;3,27858394691378e+22;"dd03";"sa03";"dk04";12;1,34925644472241;9
"15825";"sp25";1035,97441833956;2,43086880247284e+23;"dd03";"sa03";"dk04";17;1,15086282237745;72
"15826";"sp26";37,2679936788077;5,45556649338372e+23;"dd03";"sa03";"dk04";8;0,0497924085148352;24
"15827";"sp27";1000,44108931404;8,59017418951336e+23;"dd03";"sa03";"dk04";11;6,0173191605349;72
"15828";"sp28";59,4561072197421;3,75584662791495e+21;"dd03";"sa03";"dk04";8;9,46103331887341;52
"15829";"sp29";26,5554164362056;3,28140290359469e+22;"dd03";"sa03";"dk04";10;1,18926697721084;9
"15830";"sp30";700,453353017576;3,95985452427037e+24;"dd03";"sa03";"dk04";9;2,88970351718624;64
"15831";"sp01";69,4952174188081;3,54183600837095e+22;"dd03";"sa05";"dk05";14;3,69549135101919;32
"15832";"sp02";641,258023385504;1,20963011490504e+26;"dd03";"sa05";"dk05";13;9,46232863380862;59
"15833";"sp03";65,722020179448;1,59759516625585e+22;"dd03";"sa05";"dk05";13;0,521063579953476;8
"15834";"sp04";321,488715484958;3,09845225870219e+24;"dd03";"sa05";"dk05";14;4,69065364060884;23
"15835";"sp05";92,7001742161343;4,11229055678696e+22;"dd03";"sa05";"dk05";13;17,9185369755401;9
"15836";"sp06";288,947631956034;2,42893268620945e+25;"dd03";"sa05";"dk05";13;8,49795972080926;59
"15837";"sp07";352,95624320427;2,57814451961243e+24;"dd03";"sa05";"dk05";6;0,774315340444446;65
"15838";"sp08";410,654105901693;3,00171584500691e+25;"dd03";"sa05";"dk05";6;11,9490993016197;59
"15839";"sp09";105,603327822209;5,11386417433509e+25;"dd03";"sa05";"dk05";6;6,54773724045525;67
"15840";"sp10";86,6141395747978;1,19992789950939e+24;"dd03";"sa05";"dk05";11;2,91614266840701;15
"15841";"sp11";136,038196786676;6,9182379682511e+23;"dd03";"sa05";"dk05";9;0,80276832357049;59
"15842";"sp12";114,531274530939;6,07419115043398e+23;"dd03";"sa05";"dk05";11;2,68450941331685;10
"15843";"sp13";53,8382464674224;1,34522675056709e+23;"dd03";"sa05";"dk05";9;1,29593507945538;19
"15844";"sp14";1029,32467023841;8,1050589233941e+25;"dd03";"sa05";"dk05";17;7,60761931504975;64
"15845";"sp15";209,786880161215;2,51787630685304e+23;"dd03";"sa05";"dk05";10;1,47870950929636;22
"15846";"sp16";136,145099753081;9,78852394575621e+24;"dd03";"sa05";"dk05";9;7,47136591341267;41
"15847";"sp17";87,9876211764254;1,27192083478292e+24;"dd03";"sa05";"dk05";9;5,41269297508483;13
"15848";"sp18";31,908788657876;2,15113039935762e+22;"dd03";"sa05";"dk05";11;2,82944794256118;10
"15849";"sp19";133,679816555544;7,82989818135209e+23;"dd03";"sa05";"dk05";14;0,686693536117673;36
"15850";"sp20";44,9312569177118;1,10506196558754e+23;"dd03";"sa05";"dk05";9;0,632699412322297;64
"15851";"sp21";50,7329515784113;3,70089978361648e+22;"dd03";"sa05";"dk05";7;0,626168064773083;9
"15852";"sp22";370,140954330079;5,32388694947747e+24;"dd03";"sa05";"dk05";10;3,10628868995195;54
"15853";"sp23";124,886504537662;1,27571753871055e+23;"dd03";"sa05";"dk05";16;0,0890263710170984;19
"15854";"sp24";22,4878141984213;2,12281267523432e+21;"dd03";"sa05";"dk05";9;0,573215772513931;18
"15855";"sp25";348,875967812256;6,84246047207562e+24;"dd03";"sa05";"dk05";6;1,20245710201561;60
"15856";"sp26";47,7291201409982;7,39404012622881e+22;"dd03";"sa05";"dk05";5;8,24262384291659;36
"15857";"sp27";659,166694772486;2,07370355154578e+25;"dd03";"sa05";"dk05";12;1,06524920179485;57
"15858";"sp28";225,455653083136;1,07355770087619e+24;"dd03";"sa05";"dk05";8;4,21743315541912;40
"15859";"sp29";150,551038017996;1,33940029557785e+23;"dd03";"sa05";"dk05";10;5,45366489497905;18
"15860";"sp30";110,658753120205;2,87863169336482e+22;"dd03";"sa05";"dk05";8;2,99184008298402;60
"15861";"sp01";379,068524323033;1,13899227144712e+23;"dd02";"sa03";"dk04";6;10,9680849457146;45
"15862";"sp02";59,6524887686499;3,77790689718028e+22;"dd02";"sa03";"dk04";7;1,69718728338679;35
"15863";"sp03";0,67951370138575;12613096438062475264;"dd02";"sa03";"dk04";7;1,90942597874724;6
"15864";"sp04";18,5431837501019;3,4039606077536e+22;"dd02";"sa03";"dk04";4;3,53397670377019;17
"15865";"sp05";8,78659944199628;6020317637262628864;"dd02";"sa03";"dk04";4;0,861900032808383;7
"15866";"sp06";296,795923268802;1,34690602105835e+25;"dd02";"sa03";"dk04";9;6,31256282792657;52
"15867";"sp07";339,693021762407;2,41454907377632e+23;"dd02";"sa03";"dk04";9;0,30503006548771;61
"15868";"sp08";241,903705765528;4,41760064062223e+21;"dd02";"sa03";"dk04";5;0,992523291458686;49
"15869";"sp09";69,5689074431311;9,78001044347006e+21;"dd02";"sa03";"dk04";6;2,03411438553257;57
"15870";"sp10";16,2453356808482;4288430567607499776;"dd02";"sa03";"dk04";2;0,493636501073869;12
"15871";"sp11";324,086997643375;9,59884754111412e+24;"dd02";"sa03";"dk04";12;0,970811631530523;62
"15872";"sp12";51,5898819819992;2,09442381665035e+20;"dd02";"sa03";"dk04";6;1,91986284890496;10
"15873";"sp13";248,915752099954;3,86293137633319e+24;"dd02";"sa03";"dk04";8;2,60874348867658;31
"15874";"sp14";648,889498245077;3,78672883186725e+23;"dd02";"sa03";"dk04";10;4,73476385551141;63
"15875";"sp15";36,4059539096828;6,77207361525683e+22;"dd02";"sa03";"dk04";7;0,119709567842831;35
"15876";"sp16";195,850248133245;1,62382639764215e+22;"dd02";"sa03";"dk04";4;6,85491504734923;29
"15877";"sp17";44,4711793347445;8,946559764078e+21;"dd02";"sa03";"dk04";10;7,51047746295624;10
"15878";"sp18";17,9299265465606;3,69600164176292e+21;"dd02";"sa03";"dk04";9;4,46405125635312;8
"15879";"sp19";206,893476120768;3,95504008926743e+23;"dd02";"sa03";"dk04";8;5,54259297726002;57
"15880";"sp20";110,268177103643;1,59569371036348e+22;"dd02";"sa03";"dk04";5;0,347180906683207;63
"15881";"sp21";4,45976464117959;12541162970722170880;"dd02";"sa03";"dk04";10;4,06036706743088;7
"15882";"sp22";355,817355808663;2,76605225171844e+25;"dd02";"sa03";"dk04";5;8,1207775866478;63
"15883";"sp23";145,679358318514;7,02904535932059e+22;"dd02";"sa03";"dk04";8;0,120772580305735;33
"15884";"sp24";90,9213385588001;1,37231220170731e+21;"dd02";"sa03";"dk04";4;6,91880729264189;28
"15885";"sp25";248,723865986324;1,47437390178402e+23;"dd02";"sa03";"dk04";6;17,2663859863928;52
"15886";"sp26";227,859944354866;2,01815361911621e+23;"dd02";"sa03";"dk04";7;5,10087842915689;56
"15887";"sp27";93,0740046066482;7,32962623042802e+20;"dd02";"sa03";"dk04";7;0,875720527750247;47
"15888";"sp28";46,2982974870256;1,62439848372923e+22;"dd02";"sa03";"dk04";9;1,26289248342315;29
"15889";"sp29";222,359822337424;4,59608815036696e+22;"dd02";"sa03";"dk04";11;2,50911989051822;25
"15890";"sp30";0,666408829766104;54950142850793464;"dd02";"sa03";"dk04";3;2,49831306045014;35
"15891";"sp01";60,4073193778699;180175530495605;"dd02";"sa04";"dk03";10;1,81969155440711;41
"15892";"sp02";183,296451042562;5728578969232,58;"dd02";"sa04";"dk03";5;5,98339350487957;45
"15893";"sp03";28,1087131349572;12299110634,0786;"dd02";"sa04";"dk03";6;2,52801200657501;9
"15894";"sp04";47,9285078010382;209153835261,683;"dd02";"sa04";"dk03";7;2,19921518667581;30
"15895";"sp05";28,3010374768896;1413032520,10549;"dd02";"sa04";"dk03";8;1,37945060804486;13
"15896";"sp06";87,4105415775353;35891045094947,3;"dd02";"sa04";"dk03";10;0,59117474913102;47
"15897";"sp07";68,8648649866537;1640643236856,82;"dd02";"sa04";"dk03";7;3,7788419088531;45
"15898";"sp08";488,233152776755;23518250164038,3;"dd02";"sa04";"dk03";5;2,04979652039545;46
"15899";"sp09";268,663477024133;961539704299931;"dd02";"sa04";"dk03";10;4,40138262857623;50
"15900";"sp10";6,27813180426814;1275985477064,39;"dd02";"sa04";"dk03";5;0,767726405523717;23
"15901";"sp11";3,08176904256364;691744418,497696;"dd02";"sa04";"dk03";3;0,286133308894932;41
"15902";"sp12";25,2774046043797;497075521478,798;"dd02";"sa04";"dk03";7;1,09074642322958;16
"15903";"sp13";81,9114434102477;693410528316,738;"dd02";"sa04";"dk03";10;2,08687575525584;28
"15904";"sp14";98,4921269910307;5843091254330,72;"dd02";"sa04";"dk03";5;0,0859722560271621;46
"15905";"sp15";3,97495706452996;85281931451,1286;"dd02";"sa04";"dk03";3;0,291826970875263;33
"15906";"sp16";63,07176758038;19323259625645,3;"dd02";"sa04";"dk03";7;1,06474065314978;47
"15907";"sp18";0,00525154847595385;14719067316,6563;"dd02";"sa04";"dk03";7;0,475679649971426;13
"15908";"sp19";93,8196228312006;8462429170001,46;"dd02";"sa04";"dk03";9;0,288662777282298;45
"15909";"sp20";386,871549740555;1744658211895249;"dd02";"sa04";"dk03";8;6,16688035394917;46
"15910";"sp21";27,0961643737518;10526809756,6477;"dd02";"sa04";"dk03";6;3,83093127964025;12
"15911";"sp22";324,41320831616;27845254700259,1;"dd02";"sa04";"dk03";12;0,553684281185269;42
"15912";"sp23";14,0039350795452;53957345188,7396;"dd02";"sa04";"dk03";7;0,293847171589732;28
"15913";"sp24";60,4394325765411;19997390360246,9;"dd02";"sa04";"dk03";7;1,28358963597566;26
"15914";"sp25";560,591133384461;363297140788355;"dd02";"sa04";"dk03";9;2,62654503426495;46
"15915";"sp27";96,5922619074455;261781619562121;"dd02";"sa04";"dk03";9;1,02611520793289;46
"15916";"sp29";11,1767039744682;23740914096,041;"dd02";"sa04";"dk03";5;1,11948677431792;25
"15917";"sp30";84,0880021795104;6593579254265,71;"dd02";"sa04";"dk03";8;0,0415603443980217;45
"15918";"sp01";362,02684773916;4552036515466725;"dd03";"sa02";"dk02";12;1,70355883830025;36
"15919";"sp02";111,811487954177;5898426936855662592;"dd03";"sa02";"dk02";5;8,56562698138394;50
"15920";"sp03";15,2278058846334;274793509414545;"dd03";"sa02";"dk02";10;1,18739981075445;5
"15921";"sp04";138,190356720343;2101670700085057;"dd03";"sa02";"dk02";8;1,66279663634225;25
"15922";"sp05";57,6274714524601;23535941810026412;"dd03";"sa02";"dk02";15;0,618284524232149;9
"15923";"sp06";398,249122793085;15644027187943760;"dd03";"sa02";"dk02";6;4,08542899171215;58
"15924";"sp07";254,705738457165;95035390137195840;"dd03";"sa02";"dk02";10;0,847242139279842;62
"15925";"sp08";305,313481957863;101177641525726000;"dd03";"sa02";"dk02";7;0,0454847797751427;56
"15926";"sp09";283,929207720028;6932116526960705;"dd03";"sa02";"dk02";8;0,193534659039536;62
"15927";"sp10";41,7336822403351;24060513265408200;"dd03";"sa02";"dk02";11;0,230498534048744;15
"15928";"sp11";534,566609702733;3917386714077375488;"dd03";"sa02";"dk02";13;0,945482282264764;57
"15929";"sp12";76,0122028016269;26034530566216284;"dd03";"sa02";"dk02";11;3,67947253266674;9
"15930";"sp13";31,2857779367294;33193004461862,6;"dd03";"sa02";"dk02";5;2,61457785354523;21
"15931";"sp14";4,42454591179888;206377963522,396;"dd03";"sa02";"dk02";4;4,3688695875774;63
"15932";"sp15";147,853188389283;114920043765409;"dd03";"sa02";"dk02";9;1,58843791030192;26
"15933";"sp16";163,693405061927;28354178438238220;"dd03";"sa02";"dk02";17;0,174899953379802;39
"15934";"sp17";71,0915398670886;24083615418320824;"dd03";"sa02";"dk02";11;0,0174246103940625;12
"15935";"sp18";70,1143812660584;974918272810554880;"dd03";"sa02";"dk02";15;2,15470565997793;9
"15936";"sp19";615,385341485149;9885445960175838;"dd03";"sa02";"dk02";16;3,24303243146805;45
"15937";"sp20";237,96783808193;92935649501950032;"dd03";"sa02";"dk02";8;0,582498003381348;62
"15938";"sp21";46,6283077579742;12900822021396060;"dd03";"sa02";"dk02";9;2,53696179972557;7
"15939";"sp22";644,190892520444;332285055193649728;"dd03";"sa02";"dk02";14;5,73962617780934;54
"15940";"sp23";61,6053383641598;133008034167898;"dd03";"sa02";"dk02";10;2,71162152559384;21
"15941";"sp24";23,4042249989499;3393368474977,58;"dd03";"sa02";"dk02";11;0,466233603656292;16
"15942";"sp25";317,742314474043;105631798610530176;"dd03";"sa02";"dk02";10;2,1098862081094;57
"15943";"sp26";70,862662252343;110324897282575;"dd03";"sa02";"dk02";5;0,787163246423006;43
"15944";"sp27";155,157935621161;16080753860034128;"dd03";"sa02";"dk02";9;0,089327322691679;57
"15945";"sp28";76,5275479665315;27340072553721320;"dd03";"sa02";"dk02";10;0,590045662969351;37
"15946";"sp29";128,51950965287;1187097635722836;"dd03";"sa02";"dk02";13;0,117773069441319;16
"15947";"sp30";81,6149854954942;116179439025797184;"dd03";"sa02";"dk02";6;1,80872653709448;48
"15948";"sp01";20,7703264509248;6755966277,3555;"dd01";"sa04";"dk03";2;2,56487458935919;27
"15949";"sp02";100,6527009225;11694767,7312098;"dd01";"sa04";"dk03";6;1,29194243531674;53
"15950";"sp03";0,701271031770698;15104,4011217425;"dd01";"sa04";"dk03";4;0,36277395696436;5
"15951";"sp04";3,39816153302229;55005799,1042255;"dd01";"sa04";"dk03";3;0,444962192393711;22
"15952";"sp05";7,04803878852596;37008,8615388033;"dd01";"sa04";"dk03";4;0,403886483050883;6
"15953";"sp06";12,1837000743582;6928241,82644564;"dd01";"sa04";"dk03";2;0,740314208050591;66
"15954";"sp07";171,440438692369;20621253650,5075;"dd01";"sa04";"dk03";7;0,147263714112341;68
"15955";"sp08";239,339172285567;1195529325,96778;"dd01";"sa04";"dk03";4;2,20104283086004;67
"15956";"sp10";14,1914536283529;532094,862779407;"dd01";"sa04";"dk03";4;0,257154863327742;14
"15957";"sp12";38,745380848012;309238631,501963;"dd01";"sa04";"dk03";5;4,10730331374292;10
"15958";"sp13";69,2612877714092;189566379334,248;"dd01";"sa04";"dk03";5;2,1505951899195;18
"15959";"sp14";99,1018145953291;784885219,855017;"dd01";"sa04";"dk03";4;0,91011803941997;66
"15960";"sp15";26,5893134717188;345047153185,842;"dd01";"sa04";"dk03";5;3,21876180527692;23
"15961";"sp16";27,9547183089307;14436775,0860452;"dd01";"sa04";"dk03";3;1,43671726427021;38
"15962";"sp17";13,7416984743804;1535,02017503224;"dd01";"sa04";"dk03";3;2,43473955794218;13
"15963";"sp18";3,00142588301028;1430,47072194807;"dd01";"sa04";"dk03";4;0,871323411352932;9
"15964";"sp19";152,934757157307;1202197309847,57;"dd01";"sa04";"dk03";5;5,73004212022614;41
"15965";"sp20";32,482607761227;23180851265,7203;"dd01";"sa04";"dk03";4;1,31936131045222;68
"15966";"sp21";3,33310180454304;1835,46556151218;"dd01";"sa04";"dk03";4;2,48710222533884;6
"15967";"sp22";10,5060241954296;2900505211,66235;"dd01";"sa04";"dk03";3;0,316940927878022;62
"15968";"sp23";22,5940262111399;19567890471,5189;"dd01";"sa04";"dk03";4;10,8593792648693;18
"15969";"sp24";6,26944384351633;113518393,611233;"dd01";"sa04";"dk03";2;1,21891577914357;15
"15970";"sp25";316,989135785816;541944907809,16;"dd01";"sa04";"dk03";6;3,04044141231065;66
"15971";"sp27";39,9030717858832;511763,164250459;"dd01";"sa04";"dk03";3;1,48720170658499;66
"15972";"sp28";22,0871401489585;180272771,774463;"dd01";"sa04";"dk03";8;0,43813718855381;36
"15973";"sp29";20,3913652170187;137815625516,668;"dd01";"sa04";"dk03";7;0,0695684682577848;15
"15974";"sp30";73,0396065469269;453296904,095671;"dd01";"sa04";"dk03";2;1,40498892403684;53
"15975";"sp01";133,790389819755;27511994428638523392;"dd04";"sa02";"dk04";19;1,67521939178308;12
"15976";"sp02";883,815614820095;1,49854850761516e+21;"dd04";"sa02";"dk04";16;2,95888958803953;75
"15977";"sp03";19,5501038643267;782602185064212992;"dd04";"sa02";"dk04";13;1,91598499349944;8
"15978";"sp04";384,050906455783;4,6672292730728e+20;"dd04";"sa02";"dk04";19;0,752478174865246;44
"15979";"sp05";17,1959113091503;3693338034385924;"dd04";"sa02";"dk04";8;0,530277747660875;15
"15980";"sp06";1382,19179539522;8,53880070692688e+21;"dd04";"sa02";"dk04";17;5,92232756283054;74
"15981";"sp07";330,866975948186;50480119545761660928;"dd04";"sa02";"dk04";7;0,949955746531487;61
"15982";"sp08";282,568838707964;73715837838439432192;"dd04";"sa02";"dk04";10;2,73852856197678;77
"15983";"sp09";824,481381641968;1,04681862066122e+21;"dd04";"sa02";"dk04";16;0,0709370536108812;71
"15984";"sp10";102,096222891971;2,52607361181922e+20;"dd04";"sa02";"dk04";9;3,81414290743516;30
"15985";"sp11";348,210614951372;5,75684241689553e+20;"dd04";"sa02";"dk04";19;0,909916491558154;44
"15986";"sp12";29,3869113953025;68492445516280758272;"dd04";"sa02";"dk04";7;12,8140899830296;19
"15987";"sp13";20,7451233992274;180479979087647840;"dd04";"sa02";"dk04";16;6,67720909383068;3
"15988";"sp14";50,6899263277295;22799635461009711104;"dd04";"sa02";"dk04";8;0,0839286682506402;56
"15989";"sp15";9,43493188353701;192641087495559744;"dd04";"sa02";"dk04";10;1,15815636391441;4
"15990";"sp16";412,597962098091;1,05211021645201e+21;"dd04";"sa02";"dk04";12;2,27823224155827;65
"15991";"sp17";177,876551079355;1,22134229427083e+20;"dd04";"sa02";"dk04";16;0,665880224357049;24
"15992";"sp18";65,2739656649656;2008782046728829440;"dd04";"sa02";"dk04";13;1,3423336558044;18
"15993";"sp19";292,852081483689;49093535219816316928;"dd04";"sa02";"dk04";22;4,60699867683099;23
"15994";"sp20";614,019787402365;2,77029004239502e+20;"dd04";"sa02";"dk04";16;5,99323017861614;56
"15995";"sp21";41,6735406506367;1200625196184151296;"dd04";"sa02";"dk04";12;2,14880303169482;9
"15996";"sp22";605,811538343593;5,54021010069946e+20;"dd04";"sa02";"dk04";20;0,986697543479977;42
"15997";"sp23";32,8778686231102;126105603588381904;"dd04";"sa02";"dk04";12;9,48312236312644;3
"15998";"sp24";5,58551886207077;2937583786273903;"dd04";"sa02";"dk04";12;1,31174405788382;2
"15999";"sp25";1092,13106960872;1,49476434431752e+21;"dd04";"sa02";"dk04";8;2,30673177280747;74
"16000";"sp26";240,589922363121;1,97067280501296e+20;"dd04";"sa02";"dk04";19;3,21128365137898;19
"16001";"sp27";596,789293663921;1,11034350684436e+21;"dd04";"sa02";"dk04";14;0,694263740342734;79
"16002";"sp28";56,5828086519966;43509614137485942784;"dd04";"sa02";"dk04";9;3,77115844847774;64
"16003";"sp29";26,0296455675332;24216182507117808;"dd04";"sa02";"dk04";18;2,30809464046084;2
"16004";"sp30";349,372939211489;1,04391962548039e+21;"dd04";"sa02";"dk04";11;1,46927452087402;72
"16005";"sp01";133,275876744456;6,9754832951957e+22;"dd03";"sa03";"dk05";16;1,54162920452654;21
"16006";"sp02";349,608321107367;2,05040399336287e+24;"dd03";"sa03";"dk05";7;1,03128356859088;62
"16007";"sp03";34,5330872109923;2,04001893018796e+23;"dd03";"sa03";"dk05";10;0,315037677064538;12
"16008";"sp04";631,149835446037;3,25101164867795e+24;"dd03";"sa03";"dk05";12;6,22316829081545;40
"16009";"sp05";143,131681040429;7,31720613112724e+21;"dd03";"sa03";"dk05";5;5,63887100633154;19
"16010";"sp06";431,73131573875;1,08260666601666e+25;"dd03";"sa03";"dk05";10;12,0719432060439;56
"16011";"sp07";922,086673446099;7,29258408193516e+25;"dd03";"sa03";"dk05";11;19,7337128582755;57
"16012";"sp08";759,963119897118;9,64342437849685e+24;"dd03";"sa03";"dk05";11;5,26238699613099;62
"16013";"sp09";274,731717844181;4,83917938395968e+24;"dd03";"sa03";"dk05";8;3,9820777660418;58
"16014";"sp10";329,357400047092;9,11515141236801e+22;"dd03";"sa03";"dk05";9;2,91430071381725;33
"16015";"sp11";238,049244494105;4,5697371649668e+24;"dd03";"sa03";"dk05";6;12,5822934799625;49
"16016";"sp12";523,792811749359;1,26895596383702e+23;"dd03";"sa03";"dk05";7;6,93915566023359;27
"16017";"sp13";10,5949991918135;8,73200402130321e+21;"dd03";"sa03";"dk05";5;1,28440980613232;10
"16018";"sp14";355,254503067108;4,99553521132878e+24;"dd03";"sa03";"dk05";9;3,00005637723511;58
"16019";"sp15";43,3905680976034;6,36078525315562e+20;"dd03";"sa03";"dk05";7;0,0290180742740631;14
"16020";"sp16";533,020875448614;8,2772283909524e+24;"dd03";"sa03";"dk05";13;5,75490242954264;53
"16021";"sp17";64,5009104797613;7,40521573575823e+23;"dd03";"sa03";"dk05";10;0,493824020028114;30
"16022";"sp18";126,021225117847;7,14264423669318e+23;"dd03";"sa03";"dk05";9;0,550171548500657;26
"16023";"sp19";124,781581712031;3,06656373880604e+23;"dd03";"sa03";"dk05";10;1,43736860106392;31
"16024";"sp20";346,69855589827;1,77847139052165e+24;"dd03";"sa03";"dk05";11;0,479823119938374;58
"16025";"sp21";67,6166960534634;5,35210756144559e+22;"dd03";"sa03";"dk05";12;0,432887675240636;14
"16026";"sp22";203,420388936691;3,02662187077385e+24;"dd03";"sa03";"dk05";6;0,647232701026179;48
"16027";"sp23";4,72986309727345;8,85426866908992e+21;"dd03";"sa03";"dk05";7;0,344039838761091;10
"16028";"sp24";7,48648351987673;29684072924436357120;"dd03";"sa03";"dk05";7;2,55358688533306;6
"16029";"sp25";461,695244423476;7,21165643825698e+24;"dd03";"sa03";"dk05";12;4,71934266744142;59
"16030";"sp26";78,6399087402228;1,80386298999881e+24;"dd03";"sa03";"dk05";11;0,094552980735898;31
"16031";"sp27";504,946321115309;3,1014320083503e+23;"dd03";"sa03";"dk05";7;2,00172205708426;64
"16032";"sp28";1001,90236306175;3,33036835381601e+24;"dd03";"sa03";"dk05";17;1,15605343878269;52
"16033";"sp29";8,89572278731908;1,35367735311257e+20;"dd03";"sa03";"dk05";8;0,531933109745399;6
"16034";"sp30";1095,93074160964;5,83793523960038e+25;"dd03";"sa03";"dk05";13;8,31570798870096;62
"16035";"sp01";180,676389520928;6297592095895231;"dd04";"sa03";"dk01";19;0,194261782492201;21
"16036";"sp02";364,33353114837;2,01908505553985e+20;"dd04";"sa03";"dk01";16;0,975459628992892;62
"16037";"sp03";43,1166029152429;3285885270527119872;"dd04";"sa03";"dk01";13;2,52300646641576;12
"16038";"sp04";412,486725298633;3,65772209646366e+20;"dd04";"sa03";"dk01";19;5,7303774430163;40
"16039";"sp05";25,7584663834897;90725342907357920;"dd04";"sa03";"dk01";8;0,0823244415223598;19
"16040";"sp06";517,767582257761;1,40602800095003e+20;"dd04";"sa03";"dk01";17;0,42242412066616;56
"16041";"sp07";357,663844099694;2680400331825553408;"dd04";"sa03";"dk01";7;1,08252720901729;57
"16042";"sp08";121,927726753593;4995335574584721408;"dd04";"sa03";"dk01";10;0,0570716084749412;62
"16043";"sp09";543,445396897431;8661913645315507200;"dd04";"sa03";"dk01";16;0,113016542047262;58
"16044";"sp10";35,8864825816859;848792911073240832;"dd04";"sa03";"dk01";9;0,880399944534791;33
"16045";"sp11";325,080902066013;58111160709050482688;"dd04";"sa03";"dk01";19;0,0889658915499846;49
"16046";"sp12";14,7231431681819;5969478423549696000;"dd04";"sa03";"dk01";7;0,412186865772343;27
"16047";"sp13";64,4976627949555;18048971164702536;"dd04";"sa03";"dk01";16;0,832413402542762;10
"16048";"sp14";52,6841240261718;1297592486642341120;"dd04";"sa03";"dk01";8;0,211679515788082;58
"16049";"sp15";53,9864449687573;1600114493560310;"dd04";"sa03";"dk01";10;3,02252294851427;14
"16050";"sp16";158,70764431429;10554406907111325696;"dd04";"sa03";"dk01";12;0,373226740707954;53
"16051";"sp17";140,701558350742;9630398897028171776;"dd04";"sa03";"dk01";16;0,795281955351432;30
"16052";"sp18";114,215494042886;5861765387868320768;"dd04";"sa03";"dk01";13;1,16828897962333;26
"16053";"sp19";327,706653455983;74197152758713232;"dd04";"sa03";"dk01";22;1,16585757513844;31
"16054";"sp20";664,529359280828;3119650810383590912;"dd04";"sa03";"dk01";16;1,75931507467589;58
"16055";"sp21";43,8984207303364;29643494992548073472;"dd04";"sa03";"dk01";12;0,655096916281749;14
"16056";"sp22";790,467260407558;60434582690417483776;"dd04";"sa03";"dk01";20;1,58380447943371;48
"16057";"sp23";115,693472773878;16958863133605538;"dd04";"sa03";"dk01";12;0,206989808628956;10
"16058";"sp24";27,1807165276732;439634034083913;"dd04";"sa03";"dk01";12;1,91643970839803;6
"16059";"sp25";471,054065002369;10833816018940758016;"dd04";"sa03";"dk01";8;1,38212320699654;59
"16060";"sp26";323,386020678501;78692572184440544;"dd04";"sa03";"dk01";19;2,08560928194447;31
